URL,Title,Price,Brand,Model,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage
https://ikman.lk/en/ad/toyota-raize-z-black-top-highest-2024-for-sale-gampaha,Toyota Raize Z Black Top Highest 2024,"Rs 12,495,000",Toyota,Raize,Z Black Top Highest,2024,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",1 km
https://ikman.lk/en/ad/toyota-passo-2023-for-sale-gampaha-18,Toyota Passo 2023,"Rs 8,500,000",Toyota,Passo,2023,2023,Brand New,Automatic,Saloon,Petrol,"1,000 cc",300 km
https://ikman.lk/en/ad/toyota-aqua-2016-for-sale-gampaha-40,Toyota Aqua 2016,"Rs 8,550,000",Toyota,Aqua,Aqua,2016,Used,Automatic,Hatchback,Hybrid,"1,500 cc","139,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-300-2025-for-sale-gampaha,Toyota Land Cruiser Sahara 300 2025,"Rs 120,000,000",Toyota,Land Cruiser Sahara,300,2025,Brand New,Automatic,Station wagon,Diesel,"3,346 cc",10 km
https://ikman.lk/en/ad/toyota-land-cruiser-prado-lc250-1-st-edition-2024-for-sale-gampaha,Toyota Land Cruiser Prado Lc250 1 St Edition 2024,"Rs 85,500,000",Toyota,Land Cruiser Prado,Lc250 1 St Edition,2024,Reconditioned,Automatic,Station wagon,Diesel,"2,755 cc","7,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-gr-sport-highlift-2023-for-sale-gampaha-1,Toyota Land Cruiser Prado Gr Sport Highlift 2023,"Rs 24,500,000",Toyota,Land Cruiser Prado,Gr Sport Highlift,2023,Reconditioned,Manual,SUV / 4x4,Diesel,"2,755 cc","13,000 km"
https://ikman.lk/en/ad/toyota-hilux-gr-sport-high-lift-2023-for-sale-gampaha-5,Toyota Hilux GR SPORT HIGH LIFT 2023,"Rs 24,500,000",Toyota,Hilux,GR SPORT HIGH LIFT,2023,Reconditioned,Automatic,SUV / 4x4,Diesel,"2,755 cc","13,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-lc250-1st-edition-2024-for-sale-gampaha-6,Toyota Land Cruiser Prado LC250 1ST EDITION 2024,"Rs 85,500,000",Toyota,Land Cruiser Prado,LC250 1ST EDITION,2024,Used,Automatic,Station wagon,Diesel,"2,755 cc","7,000 km"
https://ikman.lk/en/ad/toyota-raize-g-hybrid-2025-for-sale-gampaha-1,Toyota Raize G Hybrid 2025,"Rs 13,675,000",Toyota,Raize,G Hybrid,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",1 km
https://ikman.lk/en/ad/toyota-hilux-rocco-28l-thailand-2025-for-sale-gampaha-4,Toyota Hilux Rocco 2.8L Thailand 2025,"Rs 26,000,000",Toyota,Hilux,Rocco 2.8L Thailand,2025,Brand New,Automatic,SUV / 4x4,Diesel,"2,800 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-safety-push-start-2023-for-sale-gampaha-6,Toyota Yaris Safety Push Start 2023,"Rs 8,900,000",Toyota,Yaris,Safety Push Start,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","8,500 km"
https://ikman.lk/en/ad/toyota-roomy-2023-for-sale-gampaha-27,Toyota Roomy 2023,"Rs 8,550,000",Toyota,Roomy,,2023,Reconditioned,Automatic,Station wagon,Petrol,"1,000 cc","10,500 km"
https://ikman.lk/en/ad/toyota-urbancruiser-hyryder-v-greade-2026-for-sale-gampaha,Toyota UrbanCruiser Hyryder V Greade 2026,"Rs 17,750,000",Toyota,UrbanCruiser Hyryder,V Greade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-land-cruiser-prado-diesel-2016-for-sale-gampaha-1,Toyota Land Cruiser Prado Diesel 2016,"Rs 37,800,000",Toyota,Land Cruiser Prado,Diesel,2016,Used,Tiptronic,SUV / 4x4,Diesel,"3,000 cc","198,000 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2026-for-sale-gampaha-3,Toyota Raize Z Hybrid 2026,"Rs 13,900,000",Toyota,Raize,Z Hybrid,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-x-grade-2024-for-sale-gampaha-50,Toyota Yaris X Grade 2024,"Rs 10,100,000",Toyota,Yaris,X Grade,2024,Import,Automatic,,Petrol,"1,000 cc",5 km
https://ikman.lk/en/ad/toyota-harrier-2017-for-sale-gampaha-17,Toyota Harrier 2017,"Rs 25,000,000",Toyota,Harrier,,2017,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","90,000 km"
https://ikman.lk/en/ad/toyota-raize-z-12-hybrid-2025-for-sale-gampaha-5,Toyota Raize Z 1.2 Hybrid 2025,"Rs 14,375,000",Toyota,Raize,Z 1.2 Hybrid,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",1 km
https://ikman.lk/en/ad/toyota-yaris-cross-z-adventure-2023-for-sale-gampaha-20,Toyota Yaris Cross Z Adventure 2023,"Rs 16,895,000",Toyota,Yaris,Cross Z Adventure,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","21,000 km"
https://ikman.lk/en/ad/toyota-yaris-cross-z-adventure-2023-for-sale-gampaha-19,Toyota Yaris Cross Z Adventure 2023,"Rs 16,795,000",Toyota,Yaris,Cross Z Adventure,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","20,545 km"
https://ikman.lk/en/ad/toyota-yaris-ativ-gr-sport-hybrid-2025-for-sale-kandy-11,Toyota Yaris Ativ GR Sport Hybrid 2025,"Rs 19,500,000",Toyota,Yaris,Ativ GR Sport Hybrid,2025,Brand New,Automatic,Saloon,Hybrid,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2026-for-sale-kandy-16,Toyota Raize Z Hybrid 2026,"Rs 15,300,000",Toyota,Raize,Z Hybrid,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-land-cruiser-prado-lc300-zx-2025-for-sale-kandy,Toyota Land Cruiser Prado LC300 ZX 2025,"Rs 97,900,000",Toyota,Land Cruiser Prado,LC300 ZX,2025,Brand New,Automatic,SUV / 4x4,Petrol,"3,500 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2026-for-sale-kandy-15,Toyota Raize Z Hybrid 2026,"Rs 15,500,000",Toyota,Raize,Z Hybrid,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-roomy-custom-gt-turbo-2023-for-sale-kandy-20,Toyota Roomy Custom GT Turbo 2023,"Rs 11,450,000",Toyota,Roomy,Custom GT Turbo,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","9,000 km"
https://ikman.lk/en/ad/toyota-sprinter-corolla-5a-fe-1991-for-sale-kandy,Toyota Sprinter Corolla 5A FE 1991,"Rs 1,200,000",Toyota,Sprinter,Corolla 5A FE,1991,Used,Manual,Saloon,Petrol,"1,500 cc","167,000 km"
https://ikman.lk/en/ad/toyota-urban-cruiser-taisor-2026-for-sale-kandy,Toyota Urban Cruiser Taisor 2026,"Rs 11,950,000",Toyota,Urban Cruiser,Taisor,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-vitz-2018-for-sale-kandy-16,Toyota Vitz 2018,"Rs 8,150,000",Toyota,Vitz,,2018,Used,Automatic,,Petrol,"1,000 cc","99,000 km"
https://ikman.lk/en/ad/toyota-starlet-ep-71-petrol-1987-for-sale-kandy,Toyota Starlet EP 71 1987,"Rs 1,950,000",Toyota,Starlet,EP 71,1987,Used,Manual,Hatchback,Petrol,"1,300 cc","160,000 km"
https://ikman.lk/en/ad/toyota-raize-z-hev-2025-for-sale-kandy,Toyota Raize Z HEV 2025,"Rs 14,250,000",Toyota,Raize,Z HEV,2025,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,200 cc","7,000 km"
https://ikman.lk/en/ad/toyota-chr-2017-for-sale-kandy-4,Toyota CHR 2017,"Rs 12,500,000",Toyota,CHR,Toyota,2017,Used,Automatic,Hatchback,Petrol,"1,200 cc","92,000 km"
https://ikman.lk/en/ad/toyota-aqua-2014-for-sale-kandy-277,Toyota Aqua 2014,"Rs 8,150,000",Toyota,Aqua,,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","140,000 km"
https://ikman.lk/en/ad/toyota-roomy-custom-gt-turbo-2023-for-sale-kandy-19,Toyota Roomy Custom GT Turbo 2023,"Rs 11,300,000",Toyota,Roomy,Custom GT Turbo,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","19,000 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2026-for-sale-kandy-14,Toyota Raize Z Hybrid 2026,"Rs 15,500,000",Toyota,Raize,Z Hybrid,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-raize-hybrid-2024-for-sale-kandy-2,Toyota Raize Hybrid 2024,"Rs 12,700,000",Toyota,Raize,Hybrid,2024,Import,Automatic,,Hybrid,"1,200 cc","10,999 km"
https://ikman.lk/en/ad/toyota-yaris-x-2024-for-sale-kandy,Toyota Yaris X 2024,"Rs 8,765,000",Toyota,Yaris,X,2024,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","35,000 km"
https://ikman.lk/en/ad/toyota-roomy-g-t-2025-for-sale-kandy,Toyota Roomy G T 2025,"Rs 11,298,000",Toyota,Roomy,G T,2025,Import,Automatic,,Petrol,"1,000 cc",7 km
https://ikman.lk/en/ad/toyota-ist-2003-for-sale-kandy-57,Toyota IST 2003,"Rs 5,100,000",Toyota,IST,,2003,Used,Automatic,Hatchback,Petrol,"1,300 cc","216,000 km"
https://ikman.lk/en/ad/toyota-cami-1999-for-sale-kandy-16,Toyota Cami 1999,"Rs 4,450,000",Toyota,Cami,,1999,Used,Automatic,Hatchback,Petrol,"1,290 cc","148,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj150tx-l-modelista-2023-for-sale-hambantota,Toyota Land Cruiser Prado 2023,"Rs 54,000,000",Toyota,Land Cruiser Prado,2023,2023,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","7,000 km"
https://ikman.lk/en/ad/toyota-yaris-led-2026-for-sale-kandy,Toyota Yaris LED 2026,"Rs 12,300,000",Toyota,Yaris,LED,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-roomy-custom-g-2023-for-sale-kandy-26,Toyota Roomy Custom G 2023,"Rs 10,950,000",Toyota,Roomy,Custom G,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","12,000 km"
https://ikman.lk/en/ad/toyota-corolla-wagon-1987-for-sale-kandy,Toyota Corolla Wagon 1987,"Rs 840,000",Toyota,Corolla,Wagon,1987,Used,Manual,Hatchback,Petrol,"1,300 cc","142,853 km"
https://ikman.lk/en/ad/toyota-prius-2008-for-sale-kandy-110,Toyota Prius 2008,"Rs 6,650,000",Toyota,Prius,,2008,Used,Automatic,,Petrol,"1,490 cc","95,000 km"
https://ikman.lk/en/ad/toyota-roomy-custom-gt-2023-for-sale-kandy-47,Toyota Roomy Custom GT 2023,"Rs 10,950,000",Toyota,Roomy,Custom GT,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","18,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-fully-loaded-2015-for-sale-kandy,Toyota Land Cruiser Prado Fully Loaded 2015,"Rs 33,500,000",Toyota,Land Cruiser Prado,Fully Loaded,2015,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","150,000 km"
https://ikman.lk/en/ad/toyota-corolla-ce96-diesel-1991-for-sale-kandy,Toyota Corolla 1991,"Rs 2,050,000",Toyota,Corolla,Toyota,1991,Used,Manual,Station wagon,Diesel,"1,800 cc","179,823 km"
https://ikman.lk/en/ad/toyota-hilux-rocco-28l-2025-for-sale-kandy-28,Toyota Hilux Rocco 2.8L 2025,"Rs 27,000,000",Toyota,Hilux,Rocco 2.8L,2025,Brand New,Automatic,SUV / 4x4,Diesel,"2,800 cc",0 km
https://ikman.lk/en/ad/toyota-corolla-1992-for-sale-kandy,Toyota Corolla 1992,"Rs 3,000,000",Toyota,Corolla,1992,1992,Used,Manual,Saloon,Petrol,"1,300 cc","96,326 km"
https://ikman.lk/en/ad/toyota-premio-g-superior-2018-for-sale-kandy-22,Toyota Premio G superior 2018,"Rs 15,850,000",Toyota,Premio,G superior,2018,Reconditioned,Automatic,Saloon,Petrol,"1,500 cc","115,650 km"
https://ikman.lk/en/ad/toyota-hilux-travo-overland-plus-2026-for-sale-kandy-2,Toyota Hilux Travo Overland Plus 2026,"Rs 28,691,000",Toyota,Hilux,Travo Overland Plus,2026,Import,Automatic,,Diesel,"2,800 cc",10 km
https://ikman.lk/en/ad/toyota-raize-g-grade-2025-for-sale-kandy,Toyota Raize G Grade 2025,"Rs 12,400,000",Toyota,Raize,G Grade,2025,Reconditioned,Automatic,SUV / 4x4,Petrol,998 cc,"11,674 km"
https://ikman.lk/en/ad/toyota-hilux-travo-overland-28-2026-for-sale-kandy-1,Toyota Hilux Travo Overland 2.8 2026,"Rs 25,850,000",Toyota,Hilux,Travo Overland 2.8,2026,Import,Automatic,,Diesel,"2,800 cc",10 km
https://ikman.lk/en/ad/toyota-voxy-s-z-hybrid-2026-for-sale-kandy,Toyota Voxy S-Z Hybrid 2026,"Rs 34,200,000",Toyota,Voxy,S-Z Hybrid,2026,Brand New,Automatic,MPV,Hybrid,"1,800 cc",0 km
https://ikman.lk/en/ad/toyota-raize-2025-for-sale-kandy-9,Toyota Raize 2025,"Rs 14,800,000",Toyota,Raize,,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-corolla-ea-81-1987-for-sale-kandy,Toyota Corolla AE 81 1987,"Rs 1,290,000",Toyota,Corolla,AE 81,1987,Used,Manual,Saloon,Petrol,"1,500 cc","319,200 km"
https://ikman.lk/en/ad/toyota-yaris-ativ-2020-for-sale-kandy,Toyota Yaris ATIV 2020,"Rs 9,850,000",Toyota,Yaris,ATIV,2020,Used,Automatic,Saloon,Petrol,"1,200 cc","89,500 km"
https://ikman.lk/en/ad/toyota-vitz-cbf-2018-for-sale-kandy,Toyota Vitz 2018,"Rs 8,150,000",Toyota,Vitz,2018,2018,Used,Automatic,Hatchback,Petrol,990 cc,"91,300 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-tx-l-120-2007-for-sale-kandy,Toyota Land Cruiser Prado TX-L 120 2007,"Rs 16,490,000",Toyota,Land Cruiser Prado,TX-L 120,2007,Used,Automatic,,Petrol,"2,700 cc","210,000 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2026-for-sale-kandy-9,Toyota Raize Z HYBRID 2026,"Rs 14,650,000",Toyota,Raize,Z HYBRID,2026,Brand New,Automatic,,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-corolla-1978-for-sale-kandy,Toyota Corolla 1978,"Rs 1,000,000",Toyota,Corolla,,1978,Used,Manual,Saloon,Petrol,"1,300 cc","533,577 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-1987-for-sale-kandy-4,Toyota Land Cruiser Prado 1987,"Rs 10,500,000",Toyota,Land Cruiser Prado,,1987,Used,Automatic,SUV / 4x4,Diesel,"2,500 cc","165,800 km"
https://ikman.lk/en/ad/toyota-corona-1990-for-sale-kandy-1,Toyota Corona 1990,"Rs 1,850,000",Toyota,Corona,,1990,Used,Manual,Saloon,Petrol,"1,500 cc","294,000 km"
https://ikman.lk/en/ad/toyota-passo-2017-for-sale-kandy,Toyota Passo 2017,"Rs 6,490,000",Toyota,Passo,,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","141,668 km"
https://ikman.lk/en/ad/toyota-dx-wagonke-72-1984-for-sale-kandy,Toyota Corolla DX Wagon KE72 1984,"Rs 890,000",Toyota,Corolla,DX Wagon KE72,1984,Used,Manual,Station wagon,Petrol,"1,300 cc","125,000 km"
https://ikman.lk/en/ad/toyota-starlet-toyata-started-1991-for-sale-kurunegala,Toyota Starlet 1991,"Rs 2,550,000",Toyota,Starlet,Toyota,1991,Used,Manual,Saloon,Diesel,"1,450 cc","145,000 km"
https://ikman.lk/en/ad/toyota-sprinter-1990-for-sale-kurunegala,Toyota Sprinter 1990,"Rs 1,500,000",Toyota,Sprinter,,1990,Used,Manual,Saloon,Petrol,"1,290 cc","150,000 km"
https://ikman.lk/en/ad/toyota-raize-z-play-2023-for-sale-kurunegala,Toyota Raize Z Play 2023,"Rs 13,800,000",Toyota,Raize,Z Play,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,200 cc","4,000 km"
https://ikman.lk/en/ad/toyota-yaris-x-grade-2024-for-sale-kurunegala-8,"Toyota Yaris X Grade, 2024","Rs 8,690,000",Toyota,Yaris,"X Grade, 2024",2024,Import,Automatic,Hatchback,Petrol,"1,000 cc","14,500 km"
https://ikman.lk/en/ad/toyota-raize-z-1200-petrol-2023-for-sale-kurunegala,Toyota Raize Z 1200 Petrol 2023,"Rs 12,950,000",Toyota,Raize,Z 1200 Petrol 2023,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,"1,200 cc","4,346 km"
https://ikman.lk/en/ad/toyota-corsa-tercel-auto-15-1999-for-sale-kurunegala,Toyota Corsa TERCEL AUTO 1.5 1999,"Rs 3,475,000",Toyota,Corsa,TERCEL AUTO 1.5,1999,Used,Automatic,Saloon,Petrol,"1,490 cc","192,000 km"
https://ikman.lk/en/ad/toyota-corolla-k30-1979-for-sale-kurunegala,Toyota Corolla K30 1979,"Rs 620,000",Toyota,Corolla,K30,1979,Used,Manual,Saloon,Petrol,"1,300 cc","114,000 km"
https://ikman.lk/en/ad/toyota-prius-3rd-generation-2012-for-sale-kurunegala-3,Toyota Prius 3rd Generation 2012,"Rs 9,850,000",Toyota,Prius,3rd Generation,2012,Used,Automatic,Hatchback,Hybrid,"1,790 cc","168,019 km"
https://ikman.lk/en/ad/toyota-taisor-v-grade-2026-for-sale-kurunegala-1,Toyota Taisor V Grade 2026,"Rs 12,500,000",Toyota,Taisor,V Grade,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-x-4way-limited-2024-for-sale-kurunegala,Toyota Yaris X 4WAY LIMITED 2024,"Rs 9,850,000",Toyota,Yaris,X 4WAY LIMITED,2024,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","16,000 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid20261200cc-2026-for-sale-kurunegala-1,"Toyota Raize Z Hybrid,2026,1200cc 2026","Rs 13,790,000",Toyota,Raize,"Z Hybrid,2026,1200cc",2026,Import,Automatic,Hatchback,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-corolla-wagon-106-1992-for-sale-kurunegala,Toyota Corolla Wagon 1992,"Rs 2,650,000",Toyota,Corolla,Wagon,1992,Used,Manual,Station wagon,Diesel,"1,990 cc","258,000 km"
https://ikman.lk/en/ad/toyota-vitz-safety-edition-2016-for-sale-kurunegala-6,Toyota Vitz Safety edition 2016,"Rs 7,200,000",Toyota,Vitz,Safety edition,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","110,000 km"
https://ikman.lk/en/ad/toyota-soluna-2001-for-sale-kurunegala-2,Toyota Soluna 2001,"Rs 2,950,000",Toyota,Soluna,,2001,Used,Manual,,Petrol,"1,500 cc","65,000 km"
https://ikman.lk/en/ad/toyota-roomy-x-safety-2023-for-sale-kurunegala,Toyota Roomy X Safety 2023,"Rs 8,950,000",Toyota,Roomy,X Safety,2023,Reconditioned,Automatic,MPV,Petrol,"1,000 cc","22,000 km"
https://ikman.lk/en/ad/toyota-ist-2007-for-sale-kurunegala-42,Toyota IST 2007,"Rs 6,500,000",Toyota,IST,,2007,Used,Automatic,Hatchback,Petrol,"1,290 cc","213,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-v8-2014-for-sale-kurunegala-2,Toyota Land Cruiser Sahara V8 2014,"Rs 49,500,000",Toyota,Land Cruiser Sahara,V8,2014,Used,Automatic,SUV / 4x4,Diesel,"4,500 cc","125,000 km"
https://ikman.lk/en/ad/toyota-passo-vitz-yaris-2023-for-sale-kurunegala,Toyota Passo vitz Yaris 2023,"Rs 8,675,000",Toyota,Passo,vitz Yaris,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","7,000 km"
https://ikman.lk/en/ad/toyota-tercel-corsa-el50-5fw-1998-for-sale-kurunegala-1,Toyota Tercel Corsa EL50 5FW 1998,"Rs 2,975,000",Toyota,Tercel,Corsa EL50 5FW,1998,Used,Manual,Saloon,Petrol,"1,330 cc","190,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-tx-2011-for-sale-kurunegala,Toyota Land Cruiser Prado Tx 2011,"Rs 26,000,000",Toyota,Land Cruiser Prado,Tx,2011,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","125,500 km"
https://ikman.lk/en/ad/toyota-pixis-g-sa3-2025-for-sale-kurunegala,Toyota Pixis G SA3 2025,"Rs 6,790,000",Toyota,Pixis,Pixis G SA3 2025,2025,Import,Automatic,Hatchback,Petrol,660 cc,"3,000 km"
https://ikman.lk/en/ad/toyota-axio-x-limited-2008-for-sale-kurunegala-9,Toyota Axio X limited 2008,"Rs 7,750,000",Toyota,Axio,X limited,2008,Used,Automatic,Saloon,Petrol,"1,500 cc","126,000 km"
https://ikman.lk/en/ad/toyota-vios-2026-2006-for-sale-kurunegala,Toyota Vios 2006,"Rs 5,250,000",Toyota,Vios,2006,2006,Used,Automatic,Saloon,Petrol,"1,500 cc","203,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-cygnus-v8-2007-for-sale-kurunegala,Toyota Land Cruiser Sahara CYGNUS V8 2007,"Rs 24,500,000",Toyota,Land Cruiser Sahara,CYGNUS  V8,2007,Used,Automatic,SUV / 4x4,Petrol,"4,700 cc","197,000 km"
https://ikman.lk/en/ad/toyota-chr-2018-for-sale-kegalle-3,Toyota CHR 2018,"Rs 13,500,000",Toyota,CHR,,2018,Used,Automatic,Hatchback,Petrol,"1,190 cc","45,800 km"
https://ikman.lk/en/ad/toyota-prius-4th-gen-2016-for-sale-kurunegala-1,Toyota Prius 4th Gen 2016,"Rs 15,000,000",Toyota,Prius,4th Gen,2016,Used,Automatic,Saloon,Hybrid,"1,800 cc","140,000 km"
https://ikman.lk/en/ad/toyota-hilux-smart-cab-2010-for-sale-kurunegala,Toyota Hilux Smart Cab 2010,"Rs 10,700,000",Toyota,Hilux,Smart Cab,2010,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","178,540 km"
https://ikman.lk/en/ad/toyota-axio-2007-for-sale-kurunegala-217,Toyota Axio 2007,"Rs 7,050,000",Toyota,Axio,,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","233,000 km"
https://ikman.lk/en/ad/toyota-vitz-safty-package-2017-for-sale-kurunegala-1,Toyota Vitz Safety package 2017,"Rs 8,150,000",Toyota,Vitz,Safety package,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","35,000 km"
https://ikman.lk/en/ad/toyota-corolla-dx-wagon-ke72-1984-for-sale-kurunegala-2,Toyota Corolla Dx Wagon Ke72 1984,"Rs 1,290,000",Toyota,Corolla,Dx Wagon Ke72,1984,Used,Manual,Saloon,Petrol,"1,300 cc","376,725 km"
https://ikman.lk/en/ad/toyota-hilux-vigo-2007-for-sale-kurunegala-3,Toyota Hilux Vigo 2007,"Rs 11,600,000",Toyota,Hilux,Vigo,2007,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","124,000 km"
https://ikman.lk/en/ad/toyota-starlet-ep71-1986-for-sale-kurunegala-17,Toyota Starlet EP71 1986,"Rs 1,750,000",Toyota,Starlet,EP71,1986,Used,Manual,Hatchback,Petrol,"1,300 cc","327,600 km"
https://ikman.lk/en/ad/toyota-prius-s-touring-2011-for-sale-kurunegala-6,Toyota Prius S Touring 2011,"Rs 9,000,000",Toyota,Prius,S Touring,2011,Used,Automatic,,Hybrid,"1,800 cc","188,720 km"
https://ikman.lk/en/ad/toyota-land-cruiser-2012-for-sale-kurunegala,Toyota Land Cruiser 2012,"Rs 32,000,000",Toyota,Land Cruiser,,2012,Used,Automatic,SUV / 4x4,Petrol,"2,690 cc","250,000 km"
https://ikman.lk/en/ad/toyota-prius-3rd-generation-2011-for-sale-kurunegala,Toyota Prius 3rd Generation 2011,"Rs 9,000,000",Toyota,Prius,3rd Generation,2011,Used,Automatic,Saloon,Petrol,"1,800 cc","180,000 km"
https://ikman.lk/en/ad/toyota-corolla-1979-for-sale-kurunegala-2,Toyota Corolla 1979,"Rs 620,000",Toyota,Corolla,Corolla,1979,Used,Manual,Saloon,Petrol,"1,300 cc","386,400 km"
https://ikman.lk/en/ad/toyota-hilux-2011-for-sale-kurunegala-3,Toyota Hilux 2011,"Rs 14,000,000",Toyota,Hilux,,2011,Used,Automatic,SUV / 4x4,Diesel,"2,982 cc","235,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-v8-2010-for-sale-kurunegala,Toyota Land Cruiser Sahara V8 2010,"Rs 34,500,000",Toyota,Land Cruiser Sahara,V8,2010,Used,Automatic,SUV / 4x4,Petrol,"4,600 cc","210,000 km"
https://ikman.lk/en/ad/toyota-harrier-z-leather-package-2023-for-sale-kurunegala,Toyota Harrier Z Leather package 2023,"Rs 36,000,000",Toyota,Harrier,Z Leather package,2023,Used,Automatic,,Petrol,"2,000 cc","38,000 km"
https://ikman.lk/en/ad/toyota-taisor-v-2026-for-sale-kurunegala,Toyota Taisor V 2026,"Rs 11,799,999",Toyota,Taisor,V,2026,Brand New,Automatic,Hatchback,Petrol,998 cc,127 km
https://ikman.lk/en/ad/toyota-corolla-ke50-1975-for-sale-kurunegala,Toyota Corolla KE50 1975,"Rs 1,300,000",Toyota,Corolla,KE50,1975,Used,Manual,Hatchback,Petrol,50 cc,"100,000 km"
https://ikman.lk/en/ad/toyota-raize-z-4-way-camera-2024-for-sale-kurunegala,Toyota Raize Z 4-Way Camera 2024,"Rs 12,600,000",Toyota,Raize,Z 4-Way Camera,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,998 cc,"21,000 km"
https://ikman.lk/en/ad/toyota-sprinter-2a-engine-1984-for-sale-kurunegala,Toyota Sprinter 1984,"Rs 1,250,000",Toyota,Sprinter,Toyota,1984,Used,Manual,Saloon,Petrol,"1,300 cc","344,400 km"
https://ikman.lk/en/ad/toyota-raize-z-grade-2023-for-sale-kurunegala-26,Toyota Raize Z Grade 2023,"Rs 12,950,000",Toyota,Raize,Z Grade,2023,Reconditioned,Automatic,Hatchback,Hybrid,"1,200 cc","15,000 km"
https://ikman.lk/en/ad/toyota-aqua-g-2023-for-sale-kurunegala,Toyota Aqua G 2023,"Rs 12,800,000",Toyota,Aqua,Aqua G,2023,Used,Automatic,Hatchback,Petrol,"1,500 cc","61,000 km"
https://ikman.lk/en/ad/toyota-aqua-s-grade-2013-for-sale-kurunegala-107,Toyota Aqua S Grade 2013,"Rs 8,300,000",Toyota,Aqua,S Grade,2013,Used,Automatic,Hatchback,Petrol,"1,500 cc","74,306 km"
https://ikman.lk/en/ad/toyota-raize-x-grade-2023-for-sale-kurunegala-6,Toyota Raize X Grade 2023,"Rs 11,700,000",Toyota,Raize,X Grade,2023,Import,Automatic,SUV / 4x4,Petrol,"1,000 cc","85,000 km"
